OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
30%,60-90/x10,3.33,0.555,13.69494974943153,2.6480064348043193,36.7835189739797,0.7382441288458476,0.3723121150839103,0.8850199493567821,0
30%,60-90/x10,5.0,0.833,14.734251264394938,3.687307949767728,40.783858914939515,0.7185769086508819,0.3612765357766977,0.8456768453516686,0
30%,60-90/x14,2.0,0.333,12.055415584081143,1.0084722694539323,45.63367103116611,0.7077191233249648,0.2641780797308141,0.8623596558725876,0
30%,60-90/x14,3.33,0.555,12.626316333691157,1.5793730190639472,46.84284037227121,0.7018630359667863,0.26954634333329947,0.8174002051397831,0
30%,60-90/x14,5.0,0.833,13.306895782807949,2.259952468180739,52.97861483781323,0.6808251530454397,0.2511748527881521,0.7683711271628261,0
30%,60-90/x21,2.0,0.333,12.004915189701414,0.9579718750742039,47.205356759162676,0.6836711327196744,0.254312561410125,0.8237004054774393,0
30%,60-90/x21,3.33,0.555,12.55895461617662,1.5120113015494105,49.235761342246256,0.6731348521020089,0.2550779001644184,0.778196703669159,0
30%,60-90/x21,5.0,0.833,13.235610897604566,2.188667582977356,55.90574435044503,0.6549267051815927,0.23674867495971738,0.7350900362153642,0
30%,60-90/x25,2.0,0.333,12.97042671918074,1.9234834045535294,43.59920536783945,0.7134530643232831,0.29749227330524364,0.8907193923807077,0
30%,60-90/x25,3.33,0.555,14.096753353079606,3.049810038452396,42.253215510867356,0.7513924502424858,0.33362557577313795,0.9708668499891939,0
30%,60-90/x25,5.0,0.833,15.432128541749401,4.385185227122191,40.7939376638505,0.778835574748656,0.37829465419379127,1.0684978175130233,0
30%,60-90/x30,2.0,0.333,13.329714690387595,2.282771375760385,42.677061182462026,0.7224163103194081,0.3123390955482518,0.9180484131538916,0
30%,60-90/x30,3.33,0.555,14.611699811648403,3.564756497021193,40.96455349358535,0.7490693682746582,0.35669129931896987,1.0132929047800414,0
30%,60-90/x30,5.0,0.833,16.08360025009512,5.03665693546791,39.20035386507472,0.7514604333005269,0.41029222096958395,1.1289556253657897,0
30%,60-90/x45,2.0,0.333,13.13022468737779,2.08328137275058,43.48739745264549,0.7213250605529479,0.3019317194521843,0.899005753046127,0
30%,60-90/x45,3.33,0.555,14.37915944510797,3.3322161304807594,42.03156274002243,0.7667162676140902,0.34210385024338247,0.9859462009224602,0
30%,60-90/x45,5.0,0.833,15.87948762544158,4.83254431081437,40.40217561692609,0.8048736893856764,0.393035458684285,1.0936710224292847,0
30%,75-105/x1,2.0,0.333,14.11906169744106,3.0721183828138496,30.696381024716246,0.7714870672519549,0.45995851061636917,1.0198234704036953,0
30%,75-105/x1,3.33,0.555,15.72558867262115,4.67864535799394,29.56188992217651,0.7587586642948659,0.531954780767391,1.0255748323276004,0
30%,75-105/x1,5.0,0.833,17.479366718985865,6.432423404358655,35.33966587016586,0.7263013477490161,0.4946104126508492,1.0127874506270103,0
30%,75-105/x7,2.0,0.333,12.793923618473269,1.7469803038460583,40.24907782385442,0.742958757225792,0.31786873911656915,0.9203882551004177,0
30%,75-105/x7,3.33,0.555,13.757959340246973,2.711016025619763,38.770188785144526,0.7465918220839693,0.35485923002568853,0.8920665690299664,0
30%,75-105/x7,5.0,0.833,14.855941790993876,3.808998476366666,43.2292297127005,0.7301732733869755,0.34365501975690504,0.8539820850975208,0
30%,75-105/x10,2.0,0.333,12.752681348403684,1.7057380337764734,38.94496666258691,0.7386373805165751,0.32745390332185714,0.9153257394760522,0
30%,75-105/x10,3.33,0.555,13.668992483568609,2.6220491689413983,36.7835189739797,0.7379794920189207,0.37160643855847286,0.8843464661758189,0
30%,75-105/x10,5.0,0.833,14.694861800885949,3.647918486258739,40.783858914939515,0.7175304602158172,0.3603107256607119,0.844146706664122,0
30%,75-105/x14,2.0,0.333,12.044036147426617,0.9970928327994066,45.63367103116611,0.7080012704050699,0.2639287148123802,0.8632317457272755,0
30%,75-105/x14,3.33,0.555,12.607018063537524,1.5600747489103135,46.84284037227121,0.701826292204104,0.2691343642560218,0.8169925461155133,0
30%,75-105/x14,5.0,0.833,13.277690345820847,2.230747031193637,52.97861483781323,0.6801002326191352,0.250623584373972,0.7672708855301863,0
30%,75-105/x21,2.0,0.333,11.952032345038589,0.9050890304113786,47.205356759162676,0.684665455954083,0.2531922892992154,0.8246350978837755,0
30%,75-105/x21,3.33,0.555,12.469887312833805,1.4229439982065948,49.235761342246256,0.6736977127732088,0.2532689040015746,0.7782511170457972,0
30%,75-105/x21,5.0,0.833,13.10081719523335,2.0538738806061403,55.90574435044503,0.6541939178690387,0.23433758636878005,0.7333031246661642,0
30%,75-105/x25,2.0,0.333,12.762045049127435,1.7151017345002249,43.59920536783945,0.7076258770722386,0.29271279009459283,0.8826421879113788,0
30%,75-105/x25,3.33,0.555,13.74943654163121,2.702493227004,42.253215510867356,0.7422858540666105,0.32540568511513424,0.9575925166567097,0
30%,75-105/x25,5.0,0.833,14.91092194421837,3.863978629591159,40.7939376638505,0.7659932785952245,0.36551808425769267,1.0482717153542265,0
30%,75-105/x30,2.0,0.333,13.258039229416973,2.2110959147897624,42.677061182462026,0.7198053102180586,0.3106596110902152,0.9143576590874247,0
30%,75-105/x30,3.33,0.555,14.490479296797321,3.4435359821701113,40.96455349358535,0.7448483971676453,0.3537321430603751,1.0070308971465163,0
30%,75-105/x30,5.0,0.833,15.899497555106002,4.852554240478792,39.20035386507472,0.7455102625584277,0.4055957660441313,1.119339300312638,0
30%,75-105/x45,2.0,0.333,12.948451660779025,1.9015083461518145,43.48739745264549,0.7130876574121773,0.29775181821075675,0.8854363402628299,0
30%,75-105/x45,3.33,0.555,14.074030467441245,3.027087152814035,42.03156274002243,0.7535534632699835,0.3348443300691259,0.9623582472380857,0
30%,75-105/x45,5.0,0.833,15.419904813727703,4.372961499100493,40.40217561692609,0.7866568701977686,0.3816602590893073,1.056624360125464,0
30%,90-120/x1,2.0,0.333,11.411454594848603,0.364511280221393,49.66308688136023,0.6801915289692504,0.2297773922533116,0.8360419476672635,0
30%,90-120/x1,3.33,0.555,11.585420672520952,0.5384773578937416,48.170867648273784,0.6903207673189811,0.24050678839985806,0.8375415810738839,0
30%,90-120/x1,5.0,0.833,11.796280106817392,0.7493367921901815,49.050984832744206,0.6868573192393379,0.24049017867920017,0.8091802877086295,0
30%,90-120/x7,2.0,0.333,11.756939521084519,0.7099962064573084,46.95715956499355,0.7010009326591646,0.2503758666409901,0.8685348186297936,0
30%,90-120/x7,3.33,0.555,12.139624692402506,1.0926813777752962,43.65684681321416,0.7253033603253097,0.27806920514305344,0.8968968395531551,0
30%,90-120/x7,5.0,0.833,12.590773080334138,1.5438297657069278,42.61303265046915,0.7368984457921214,0.29546766088227516,0.8960629982372064,0
30%,90-120/x10,2.0,0.333,11.790751733831462,0.7438084192042513,47.983702315182306,0.7020817436171763,0.24572409307609436,0.8697115146481564,0
30%,90-120/x10,3.33,0.555,12.206202900214414,1.159259585587204,45.38048102879373,0.727400770922723,0.26897473591056975,0.8975456166655822,0
30%,90-120/x10,5.0,0.833,12.70751424153229,1.6605709269050806,45.067506463983285,0.7407129107704215,0.28196621554129664,0.8958760728415461,0
30%,90-120/x14,2.0,0.333,12.004387182455734,0.9574438678285233,47.6824006797861,0.7136444049514187,0.2517571894727341,0.8883656773051537,0
30%,90-120/x14,3.33,0.555,12.555414869185434,1.5084715545582235,44.86497336341954,0.7463378459588242,0.27984893175981324,0.9291386303316218,0
30%,90-120/x14,5.0,0.833,13.221334857309852,2.174391542682642,44.3516002853104,0.7674546761987014,0.29810276906037286,0.940411397081896,0
30%,90-120/x21,2.0,0.333,13.343120480284853,2.2961771656576424,39.43954977386074,0.7769700536063616,0.3383182758624756,0.9999401833473531,0
30%,90-120/x21,3.33,0.555,14.64007501054725,3.5931316959200394,31.100751485475698,0.8312779266945052,0.4707305872459153,1.1095708996376281,0
30%,90-120/x21,5.0,0.833,16.11772063461574,5.0707773199885295,29.29316638226337,0.8606593848332346,0.5502211821107468,1.1833478055226119,0
30%,90-120/x25,2.0,0.333,13.79140386281852,2.7444605481913094,42.775053712427095,0.7801113137319653,0.32241698527223156,1.0480526888975186,0
30%,90-120/x25,3.33,0.555,15.335220770309178,4.288277455681968,36.67375434116741,0.8106587095174074,0.4181524647749228,1.1899026214016202,0
30%,90-120/x25,5.0,0.833,17.081351427204304,6.034408112577093,32.66066441184636,0.8004774444020719,0.5229946094118257,1.2950260856942637,0
30%,90-120/x30,2.0,0.333,14.972968713519919,3.9260253988927083,32.105166746572976,0.8125318722795764,0.4663725571560281,1.1469244080002348,0
30%,90-120/x30,3.33,0.555,17.1065213884088,6.059578073781591,29.38913379638903,0.8322475350159056,0.5820696011976589,1.34486014971707,0
30%,90-120/x30,5.0,0.833,19.45234901225308,8.40540569762587,28.726736900619116,0.8102693101533885,0.6771513617975122,1.4965293727520912,0
30%,90-120/x45,2.0,0.333,12.243174074016094,1.1962307593888841,46.65421496576917,0.7268571257974608,0.2624237506300144,0.9033665247367002,0
30%,90-120/x45,3.33,0.555,12.949729256298848,1.9027859416716382,43.15212210735789,0.768809690319241,0.3000948417804644,0.9554893930569534,0
30%,90-120/x45,5.0,0.833,13.806028831343365,2.759085516716155,41.89730007989715,0.8005345375536099,0.32952072818572076,0.9791023182543779,0
30%,120-180/x1,2.0,0.333,11.14513301302007,0.09818969839285963,51.5531122159013,0.672965030515355,0.21618739459113412,0.8479780086194303,0
30%,120-180/x1,3.33,0.555,11.146966972195393,0.10002365756818321,51.32284246565012,0.6829632890250267,0.2171930944716468,0.866854648222314,0
30%,120-180/x1,5.0,0.833,11.149791513465225,0.10284819883801433,51.02267471523119,0.6761281106576268,0.21852620576429346,0.861036516148406,0
30%,120-180/x7,2.0,0.333,11.181292659185305,0.13434934455809433,51.54682889811004,0.6747480850464214,0.21691523801176574,0.8505228401136552,0
30%,120-180/x7,3.33,0.555,11.206991724890347,0.160048410263137,51.311692140349344,0.6860308646334708,0.21841009831125105,0.8711707816215035,0
30%,120-180/x7,5.0,0.833,11.239731648201534,0.1927883335743239,51.005985862987124,0.6810702372886853,0.22036103131883056,0.8679540094816484,0
30%,120-180/x10,2.0,0.333,11.171299905852749,0.12435659122553844,51.50823137453513,0.6743874413284231,0.21688377969381545,0.8499838947205863,0
30%,120-180/x10,3.33,0.555,11.19158986853568,0.14464655390846914,51.24319728493023,0.6854316415535205,0.2184014749568903,0.8703375941261152,0
30%,120-180/x10,5.0,0.833,11.216554658106649,0.1696113434794384,50.90346862777366,0.6797547448381343,0.22034951567105457,0.8662465408958796,0
30%,120-180/x14,2.0,0.333,11.208393779264458,0.1614504646372481,51.35563651389017,0.6766082041235849,0.21825050841757013,0.8533935744544696,0
30%,120-180/x14,3.33,0.555,11.254657843968484,0.2077145293412741,50.9724036704826,0.6892283376337617,0.22079904092272382,0.8762863020384903,0
30%,120-180/x14,5.0,0.833,11.311609547886992,0.26466623325978134,50.498167930418035,0.6854217586994937,0.22400039469695968,0.8750160649361874,0
30%,120-180/x21,2.0,0.333,11.253030702093225,0.20608738746601496,51.38069061885078,0.6496946877725014,0.21901283471586236,0.796421404784063,0
30%,120-180/x21,3.33,0.555,11.329400173148052,0.2824568585208418,51.016965677335236,0.6635736009203084,0.22207122714437022,0.8167364357817737,0
30%,120-180/x21,5.0,0.833,11.423891934076625,0.37694861944941493,50.564955401509295,0.6801345017777131,0.22592508671995462,0.8410978151573079,0
30%,120-180/x25,2.0,0.333,11.433653645260922,0.3867103306337114,51.486367895804186,0.6577635161904652,0.2220714746940363,0.8070977129063895,0
30%,120-180/x25,3.33,0.555,11.627863142532856,0.580919827905646,51.204560440502235,0.677132304850789,0.22708647515964903,0.8346077750094292,0
30%,120-180/x25,5.0,0.833,11.871110397509055,0.8241670828818446,50.84545855796574,0.70082830154567,0.2334743502013172,0.868883328041832,0
30%,120-180/x30,2.0,0.333,11.412726076678958,0.3657827620517473,51.472553451707014,0.656780834169643,0.2217244980353791,0.8059496237046219,0
30%,120-180/x30,3.33,0.555,11.593560509522248,0.5466171948950382,51.17980257486535,0.6755039024669288,0.22652608893055604,0.8328509749019969,0
30%,120-180/x30,5.0,0.833,11.819310772174152,0.7723674575469417,50.80876660253229,0.6983835869976968,0.2326234538349349,0.8659600069636068,0
30%,120-180/x45,2.0,0.333,11.734404384967977,0.6874610703407669,51.486367895804186,0.672292990790206,0.2279128410983572,0.8313703745111547,0
30%,120-180/x45,3.33,0.555,12.117530490500904,1.070587175873694,51.204560440502235,0.700008726788,0.23664943876592826,0.8760212766857619,0
30%,120-180/x45,5.0,0.833,12.58458642717224,1.5376431125450303,50.84545855796574,0.7323272470215484,0.24750659712952214,0.9324709029605079,0
30%,150-210/x1,2.0,0.333,11.65670924720792,0.609765932580709,46.78216983679865,0.7430416778769446,0.24916991426162544,0.9617374940383587,0
30%,150-210/x1,3.33,0.555,11.984435715127484,0.9374924005002736,43.330022501940014,0.8036176842337981,0.2765850332662741,1.0540507942282282,0
30%,150-210/x1,5.0,0.833,12.364935166040159,1.3179918514129483,39.124500874010316,0.8421483532895078,0.31604071335907974,1.1006969561201798,0
30%,150-210/x7,2.0,0.333,11.886695174102414,0.8397518594752036,45.468641992129,0.7564701597001252,0.26142621933067844,0.9831079531851658,0
30%,150-210/x7,3.33,0.555,12.355447682592203,1.3085043679649928,41.14259047152958,0.826864178983539,0.3003079665375493,1.0950153003272038,0
30%,150-210/x7,5.0,0.833,12.901397514260204,1.8544541996329933,35.84155896324069,0.877991680332464,0.3599563715264716,1.1682864120576064,0
30%,150-210/x10,2.0,0.333,12.179173686338407,1.1322303717111968,44.34611137007746,0.7721636943174809,0.2746390452299343,1.012114383994938,0
30%,150-210/x10,3.33,0.555,12.830704152952443,1.7837608383252324,39.250311968002684,0.852064748867592,0.32689432286327263,1.14756037826224,0
30%,150-210/x10,5.0,0.833,13.589087082005925,2.5421437673787146,33.031172859214564,0.9130256181860191,0.4114018942023439,1.2488746490901923,0
30%,150-210/x14,2.0,0.333,12.282768334692706,1.235825020065496,42.40863088386519,0.7798797386500059,0.28962897595842485,1.0209795747189163,0
30%,150-210/x14,3.33,0.555,12.986173310772141,1.939229996144931,35.99822954228945,0.8649486137849498,0.3607447776151448,1.160926226852952,0
30%,150-210/x14,5.0,0.833,13.792233869131131,2.745290554503921,30.805595433129007,0.929989176721282,0.44771846397419945,1.2652564079658155,0
30%,150-210/x21,2.0,0.333,12.491605227775793,1.4446619131485825,40.947742636966964,0.787974379037692,0.30506212121443227,1.03194174252969,0
30%,150-210/x21,3.33,0.555,13.282062887955925,2.2351195733287152,33.54993449612088,0.8760678486508138,0.3958893836138973,1.1755639772660655,0
30%,150-210/x21,5.0,0.833,14.161919486805207,3.1149761721779967,24.372522376636397,0.9429682478481958,0.5810608876650734,1.2813968007989902,0
30%,150-210/x25,2.0,0.333,12.137149885974296,1.0902065713470854,44.459347489549096,0.7608674682562943,0.27299433238032417,0.9890280027485905,0
30%,150-210/x25,3.33,0.555,12.746541791105791,1.699598476478581,39.44515283157628,0.832372800083152,0.32314596030420356,1.1076632910768476,0
30%,150-210/x25,5.0,0.833,13.449830599990765,2.402887285363555,33.21579108639215,0.8860503068652227,0.40492278401584997,1.1964343322803912,0
30%,150-210/x30,2.0,0.333,12.489048907118816,1.4421055924916057,41.3654978922672,0.7744064900966736,0.30191946292162236,1.0099063138467383,0
30%,150-210/x30,3.33,0.555,13.279494882392061,2.232551567764851,34.30626697431012,0.847331028047156,0.3870865603749971,1.138684562117972,0
30%,150-210/x30,5.0,0.833,14.17876289888651,3.1318195842593006,25.446476771864756,0.8971983095448685,0.5571994514605437,1.241044647040059,0
30%,150-210/x45,2.0,0.333,11.87080179540898,0.8238584807817695,47.49348630890338,0.743748282897661,0.2499458919103106,0.9600545103533135,0
30%,150-210/x45,3.33,0.555,12.338465570891,1.2915222562637894,44.52325670890953,0.8059750128047282,0.27712405791784667,1.0599349881100841,0
30%,150-210/x45,5.0,0.833,12.897983051198425,1.8510397365712148,40.81744799762287,0.8532929372475857,0.3159919025792494,1.1347213922449177,0
30%,180-270/x1,2.0,0.333,11.76717342467606,0.7202301100488491,46.20929636835424,0.740757589227482,0.2546494828848906,0.9531962678464052,0
30%,180-270/x1,3.33,0.555,12.15698872651756,1.1100454118903489,42.4137728262873,0.8070854666479627,0.2866283265180992,1.0607856534780506,0
30%,180-270/x1,5.0,0.833,12.623531729240355,1.5765884146131448,37.55440020598033,0.8666026951475085,0.3361398840083226,1.1517786247077804,0
30%,180-270/x7,2.0,0.333,11.854475322947632,0.8075320083204218,45.438245175679256,0.745881879751319,0.2608920145818642,0.9613476620705019,0
30%,180-270/x7,3.33,0.555,12.294899586956753,1.2479562723295423,41.125422863948636,0.8155944370111526,0.2989610496560926,1.0754935557870882,0
30%,180-270/x7,5.0,0.833,12.817633711456544,1.770690396829334,35.61043868380437,0.879010233868278,0.3599403485384752,1.175164038026764,0
30%,180-270/x10,2.0,0.333,11.853177767294131,0.8062344526669207,45.2312918837057,0.7467394968500038,0.2620570245433155,0.9643171692110942,0
30%,180-270/x10,3.33,0.555,12.291388486986165,1.2444451723589545,40.79129357171143,0.8177883176049076,0.3013238220890888,1.082697454062968,0
30%,180-270/x10,5.0,0.833,12.817202091143788,1.7702587765165774,35.05795072216227,0.8836935765643609,0.36560043662338915,1.1893569033834688,0
30%,180-270/x14,2.0,0.333,11.956112920133478,0.9091696055062677,44.09412567233149,0.753242168350523,0.2711497900872494,0.974090934761627,0
30%,180-270/x14,3.33,0.555,12.451542432582308,1.4045991179550974,38.90001668584423,0.8285478078357577,0.3200909278044973,1.097945650745159,0
30%,180-270/x14,5.0,0.833,13.044707532293742,1.997764217666532,32.15948367419037,0.8988287042909336,0.40562552758776993,1.2107612238942906,0
30%,180-270/x21,2.0,0.333,12.346787063731757,1.2998437491045465,41.795904996082946,0.7696795856915037,0.2954066209330527,0.9998362613165421,0
30%,180-270/x21,3.33,0.555,13.053401659530817,2.0064583449036064,34.98109278979077,0.850795517091085,0.3731559141954665,1.139272477175348,0
30%,180-270/x21,5.0,0.833,13.863558513054697,2.8166151984274865,26.282992646540805,0.9223974152643489,0.527472601750293,1.2665111563513434,0
30%,180-270/x25,2.0,0.333,12.08911615031436,1.0421728356871505,44.6283543618772,0.7511392381747057,0.27088420183024325,0.9684380790848183,0
30%,180-270/x25,3.33,0.555,12.669194781213843,1.6222514665866328,39.73138836822425,0.821999247477367,0.3188711822450739,1.08587878737269,0
30%,180-270/x25,5.0,0.833,13.352057302029042,2.305113987401832,33.511758684870316,0.8856723509214318,0.39842902390130736,1.1923713478752298,0
30%,180-270/x30,2.0,0.333,12.430978656117976,1.3840353414907653,41.293220641907624,0.7658287535881819,0.30104163499182324,0.9968538376687601,0
30%,180-270/x30,3.33,0.555,13.187888841515228,2.140945526888018,34.11644636633993,0.8366956031396239,0.3865551734170855,1.1319713962767624,0
30%,180-270/x30,5.0,0.833,14.043481285222459,2.9965379705952486,25.2143235980377,0.8896594514631395,0.556964426613268,1.255106572322967,0
30%,180-270/x45,2.0,0.333,11.733335655780275,0.6863923411530646,47.75309617235634,0.732441105962686,0.24570837487544012,0.9405061388025578,0
30%,180-270/x45,3.33,0.555,12.110473731164916,1.0635304165377057,44.960927812536276,0.7925029519625683,0.2693555120049858,1.0388989191446365,0
30%,180-270/x45,5.0,0.833,12.570017194617655,1.523073879990445,41.37792907344801,0.846440940726698,0.3037855561187031,1.125443199164955,0
35%,30-60/x1,2.0,0.333,11.142290699692659,0.09534738506544826,51.87948572883456,0.6288912736940163,0.21477257422965906,0.7665584761728634,0
35%,30-60/x1,3.33,0.555,11.142290699692659,0.09534738506544826,51.87948572883456,0.6288912736940163,0.21477257422965906,0.7665584761728634,0
35%,30-60/x1,5.0,0.833,11.142290699692659,0.09534738506544826,51.87948572883456,0.6288912736940163,0.21477257422965906,0.7665584761728634,0
35%,30-60/x7,2.0,0.333,11.457188624444292,0.41024530981708196,50.51364903750637,0.6449556130814497,0.22681371951444912,0.7881994787337008,0
35%,30-60/x7,3.33,0.555,11.663553432784667,0.6166101181574568,49.60507495043639,0.6552146379266889,0.2351282292071622,0.8026661639514685,0
35%,30-60/x7,5.0,0.833,11.919675200326797,0.8727318856995865,48.464447603832575,0.6675981603157609,0.24594678758670482,0.8207921654992271,0
35%,30-60/x10,2.0,0.333,12.506664227053932,1.4597209124267216,46.60006841051103,0.6941508894903503,0.26838295851584953,0.8628503773161512,0
35%,30-60/x10,3.33,0.555,13.369721489951726,2.3227781753245154,43.9628189951227,0.7288953502165056,0.30411429011035396,0.9264185219594441,0
35%,30-60/x10,5.0,0.833,14.410615910996416,3.363672596369206,43.09174833399565,0.7619701265580766,0.3344170628516293,1.0061917029001792,0
35%,30-60/x14,2.0,0.333,12.267512022944139,1.2205687083169288,49.43534911786705,0.6811777317780539,0.2481526325159578,0.8461072696882507,0
35%,30-60/x14,3.33,0.555,12.987002889355193,1.9400595747279823,47.80773039071612,0.709446127230865,0.2716506887739052,0.8992103658074059,0
35%,30-60/x14,5.0,0.833,13.859836316077768,2.8128930014505578,45.762226685443274,0.7370298832917068,0.30286630087618766,0.9658055628593161,0
35%,30-60/x21,2.0,0.333,11.771603742457671,0.7246604278304609,50.012792737966485,0.6595369286482654,0.23537185384013617,0.8066141304753878,0
35%,30-60/x21,3.33,0.555,12.187903474562955,1.1409601599357444,48.75498160136738,0.6793727734586896,0.24998273149222422,0.8335689768832419,0
35%,30-60/x21,5.0,0.833,12.706811537644613,1.659868223017403,47.16676830978586,0.7035186890588665,0.2694017842008541,0.8675906916444281,0
35%,30-60/x25,2.0,0.333,11.695365330574115,0.6484220159469043,51.520874552393046,0.654440791624192,0.2270024612777247,0.7998276133242718,0
35%,30-60/x25,3.33,0.555,12.063943640898067,1.017000326270857,51.281223397156886,0.6712253909116188,0.23525069882726146,0.8220358040151087,0
35%,30-60/x25,5.0,0.833,12.5259728040513,1.4790294894240894,50.97855731224039,0.6919814670986509,0.24571061764911314,0.8499697055839706,0
35%,45-75/x1,2.0,0.333,11.142290699692637,0.09534738506542695,51.87948572883456,0.6291725663903907,0.21477257422965862,0.7668284707395934,0
35%,45-75/x1,3.33,0.555,11.142290699692637,0.09534738506542695,51.87948572883456,0.6293320037044019,0.21477257422965862,0.7671341717906206,0
35%,45-75/x1,5.0,0.833,11.142290699692637,0.09534738506542695,51.87948572883456,0.629500327670537,0.21477257422965862,0.7673157732204726,0
35%,45-75/x7,2.0,0.333,11.360408051620329,0.3134647369931187,50.51364903750637,0.6404375206404392,0.224897790361279,0.7812563262183326,0
35%,45-75/x7,3.33,0.555,11.502982037346143,0.4560387227189331,49.60507495043639,0.64778970526647,0.23189123388765182,0.791202069025299,0
35%,45-75/x7,5.0,0.833,11.679617563118438,0.6326742484912273,48.464447603832575,0.6566483671059047,0.24099351463968433,0.8034189933994371,0
35%,45-75/x10,2.0,0.333,12.089587473896191,1.0426441592689812,46.60006841051103,0.6756686630798556,0.2594328267374235,0.8302856003362923,0
35%,45-75/x10,3.33,0.555,12.687974435189275,1.6410311205620651,43.9628189951227,0.7016092521214791,0.28860693479635363,0.8716226034297072,0
35%,45-75/x10,5.0,0.833,13.407946077294653,2.361002762667443,43.09174833399565,0.7279399963642645,0.31114880680570917,0.922725441369684,0
35%,45-75/x14,2.0,0.333,11.797766205798466,0.7508228911712553,49.43534911786705,0.6611213069630217,0.2386504073769045,0.809356959368316,0
35%,45-75/x14,3.33,0.555,12.22488285195913,1.1779395373319197,47.80773039071612,0.681075405451701,0.25570933303148613,0.8380773339170744,0
35%,45-75/x14,5.0,0.833,12.750919746914713,1.7039764322875026,45.762226685443274,0.7042640771222449,0.2786341633802254,0.8738507837291845,0
35%,45-75/x21,2.0,0.333,11.851091867567831,0.8041485529406209,50.012792737966485,0.6632105271541058,0.23696120969807885,0.8143312444936506,0
35%,45-75/x21,3.33,0.555,12.316528430609864,1.2695851159826539,48.75498160136738,0.6845863388622558,0.25262092254106056,0.8463652173443548,0
35%,45-75/x21,5.0,0.833,12.891576005006765,1.8446326903795551,47.16676830978586,0.7094574207424548,0.27331904361851533,0.8867708530349286,0
35%,45-75/x25,2.0,0.333,12.072520567065181,1.0255772524379712,51.520874552393046,0.6699254833367826,0.23432289672777762,0.8308519809899143,0
35%,45-75/x25,3.33,0.555,12.666971606451693,1.6200282918244824,51.281223397156886,0.6914350938665498,0.24700993399377386,0.8730540578741102,0
35%,45-75/x25,5.0,0.833,13.387859295301553,2.3409159806743425,50.97855731224039,0.7117564862803224,0.2626174611670898,0.9254096611608191,0
35%,45-75/x30,2.0,0.333,12.730892127423733,1.6839488127965225,50.10723241012629,0.698920413770696,0.25407294546267767,0.8736162442416809,0
35%,45-75/x30,3.33,0.555,13.751300068007822,2.704356753380612,48.90778129671591,0.7353275474914862,0.28116793899483644,0.9448012724983187,0
35%,45-75/x30,5.0,0.833,14.998366230298421,3.951422915671211,47.37492265686375,0.7690852154466206,0.3165887222430206,1.0341735049026413,0
35%,60-90/x1,2.0,0.333,11.895365151331937,0.8484218367047269,45.960970087940666,0.6909780940816843,0.2588144925699266,0.835472964700693,0
35%,60-90/x1,3.33,0.555,12.357279069201233,1.310335754574023,47.435673569067326,0.6707340421921519,0.26050603141976636,0.7718644023507103,0
35%,60-90/x1,5.0,0.833,12.897525299254585,1.8505819846273752,53.764709996502205,0.6384840732107855,0.2398883077783488,0.7167157338561069,0
35%,60-90/x7,2.0,0.333,12.060446653459799,1.0135033388325887,45.86783670817335,0.6994961177693332,0.262939077118296,0.8484680420699647,0
35%,60-90/x7,3.33,0.555,12.630275375809807,1.5833320611825972,47.29248846057003,0.6832366365165405,0.2670672613546285,0.7894404280893221,0
35%,60-90/x7,5.0,0.833,13.303608078906493,2.2566647642792823,53.58987165344937,0.6543176571703913,0.24824855272909002,0.7379163125061324,0
35%,60-90/x10,2.0,0.333,12.219688982203337,1.1727456675761267,43.63202075056589,0.7066098234472484,0.2800624122375733,0.8587029492860376,0
35%,60-90/x10,3.33,0.555,12.865657831932564,1.818714517305354,43.913080045013245,0.6916660224723369,0.292980082898867,0.8021832662644831,0
35%,60-90/x10,5.0,0.833,13.610379231853575,2.5634359172263643,49.47440675682206,0.6630206076986985,0.27509939227268915,0.7520517080644081,0
35%,60-90/x14,2.0,0.333,11.726274032768004,0.6793307181407933,48.15664541831265,0.6818239022577948,0.24350271766041293,0.82398756192149,0
35%,60-90/x14,3.33,0.555,12.100797543071028,1.053854228443818,50.736673857842916,0.658441821048129,0.23850198727996588,0.7569475044921365,0
35%,60-90/x14,5.0,0.833,12.55546730761765,1.5085239929904404,57.756278834821586,0.624588105390926,0.21738705402966318,0.7001367199434106,0
35%,60-90/x21,2.0,0.333,11.783711605044589,0.7367682904173787,48.49600281430201,0.6666163423269891,0.24298315162521894,0.7967959785070573,0
35%,60-90/x21,3.33,0.555,12.200569216988665,1.1536259023614548,51.243151829622136,0.6440116628889858,0.2380917016493096,0.735947355119692,0
35%,60-90/x21,5.0,0.833,12.712668870886246,1.6657255562590354,58.362863713556564,0.6163443639921888,0.2178211976245665,0.6866067715550142,0
35%,60-90/x25,2.0,0.333,12.884599650740736,1.8376563361135254,43.84684764308578,0.7095071288261922,0.29385464048913246,0.8818047600161879,0
35%,60-90/x25,3.33,0.555,13.965607692178605,2.9186643775513943,42.63249257163224,0.7476607802710135,0.3275813082876452,0.9561862272210992,0
35%,60-90/x25,5.0,0.833,15.251570076674303,4.204626762047093,41.318453850209615,0.7781418489333123,0.3691224781054321,1.0476341103689928,0
35%,60-90/x30,2.0,0.333,13.29378710799045,2.24684379336324,42.856858688532135,0.7217869397470641,0.310190422602011,0.9148745233192844,0
